id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
960877,"Memória Ram Corsair Vengeance RGB, 96gb (2x 48GB) Ddr5 6000mhz, PC5-48000, Cl36, Intel Xmp 3.0 Preto - Cmh96gx5m2e6000c36",0.0,10625.0,10093.75,5,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,False,https://www.kabum.com.br/produto/960877/memoria-ram-corsair-vengeance-rgb-96gb-2x-48gb-ddr5-6000mhz-pc5-48000-cl36-intel-xmp-3-0-preto-cmh96gx5m2e6000c36
532556,"Memória Gamer Dale7 No Limits, 4GB, 1333Mhz, DDR3, Desktop, Preto",0.0,179.89,179.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/532556/memoria-gamer-dale7-no-limits-4gb-1333mhz-ddr3-desktop-preto
579894,"Memória Ram Para Notebook Keepdata, 4GB, 2666MHz, DDR4, PC2666, 1.2V - KD26S19/4G",0.0,289.0,289.0,0,0,0,True,KEEPDATA,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/579894/memoria-ram-para-notebook-keepdata-4gb-2666mhz-ddr4-pc2666-1-2v-kd26s19-4g
532572,"Memória Dale7, 2GB, 1333Mhz, DDR3, Notebook, 1.5v",0.0,67.89,67.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/532572/memoria-dale7-2gb-1333mhz-ddr3-notebook-1-5v
697874,Memoria 32gb Ddr5 5200 Cl40 1.25v Fury Beast Gaming KF552C40BB-32 Kingston,0.0,3779.9,3401.91,10,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/697874/memoria-32gb-ddr5-5200-cl40-1-25v-fury-beast-gaming-kf552c40bb-32-kingston
457790,"Memória Sodimm 32GB,2666mhz, DDR4, Corsair Vengeance, 1.2v, C18, para Notebook - Cmsx32gx4m1a2666c18.",0.0,2505.0,2505.0,0,0,0,True,Corsair,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/457790/memoria-sodimm-32gb-2666mhz-ddr4-corsair-vengeance-1-2v-c18-para-notebook-cmsx32gx4m1a2666c18-
729807,Memória 16gb Ddr4 3200mhz Redragon - Cl16 - Branco - Gm-712,0.0,1940.0,1590.8,18,0,0,True,Redragon,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/729807/memoria-16gb-ddr4-3200mhz-redragon-cl16-branco-gm-712
698820,Mémoria Ram Gamer Hayom 8GB 2666mhz Ddr4 Preto – Mem3003,0.0,599.8,599.8,0,0,0,True,Hayom,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/698820/memoria-ram-gamer-hayom-8gb-2666mhz-ddr4-preto-mem3003
465134,"Memória RAM Keepdata 16GB DDR4, 2666mhz, Para Notebook - Kd26s19/16g",0.0,1200.0,984.0,18,0,0,True,KEEPDATA,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,True,https://www.kabum.com.br/produto/465134/memoria-ram-keepdata-16gb-ddr4-2666mhz-para-notebook-kd26s19-16g
1015452,"Memoria Notebook, Ddr5, 32gb, 5600 Mhz, 260pin, 1.1v",0.0,2199.0,2199.0,0,0,0,True,KingFast,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1015452/memoria-notebook-ddr5-32gb-5600-mhz-260pin-1-1v
581143,Memória P/ Notebook Ddr3 Pc3-10600 2gb,0.0,24.99,23.74,5,0,0,True,SMART PC,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/581143/memoria-p-notebook-ddr3-pc3-10600-2gb
532559,"Memória Gamer Dale7 No Limits, 8GB, 1333Mhz, DDR3, Desktop, Branco",0.0,376.89,376.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/532559/memoria-gamer-dale7-no-limits-8gb-1333mhz-ddr3-desktop-branco
533050,"Memória Dale7, 8GB, 2400Mhz, DDR4, Notebook, 1.2v",0.0,578.89,578.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/533050/memoria-dale7-8gb-2400mhz-ddr4-notebook-1-2v
532663,"Memória Dale7,8GB, 2133Mhz, DDR4, Desktop, 1.2 V",0.0,578.89,578.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/532663/memoria-dale7-8gb-2133mhz-ddr4-desktop-1-2-v
764902,Memória Ram 32gb Ddr4 dell Poweredge T430 T440 T630 T640,0.0,1399.0,1399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/764902/memoria-ram-32gb-ddr4-dell-poweredge-t430-t440-t630-t640
770632,"Memória 16gb Ddr5 5600mhz Lexar, Notebook - Ld5s16g56c46st-bgs",0.0,1955.0,1603.1,18,0,0,True,Lexar,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,True,https://www.kabum.com.br/produto/770632/memoria-16gb-ddr5-5600mhz-lexar-notebook-ld5s16g56c46st-bgs
398860,"Memória Ram Para Notebook Kingston Valueram, 16GB, 2666Mhz, DDR4, Cl19 - Kvr26s19s8/16",0.0,1411.25,1199.56,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/398860/memoria-ram-para-notebook-kingston-valueram-16gb-2666mhz-ddr4-cl19-kvr26s19s8-16
533047,"Memória Dale7, 4GB, 1600 Mhz, DDR3L, Notebook, 1.35v",0.0,154.89,154.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/533047/memoria-dale7-4gb-1600-mhz-ddr3l-notebook-1-35v
878689,Memória Ram 16gb Ddr4 Ecc Dell Poweredge T430 - T440 - T630,0.0,859.0,859.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878689/memoria-ram-16gb-ddr4-ecc-dell-poweredge-t430-t440-t630
479373,Memória SODIMM 4GB DDR4 Compatível com Notebook Dell - OEM,0.0,303.99,303.99,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/479373/memoria-sodimm-4gb-ddr4-compativel-com-notebook-dell-oem
1021082,Memória Ddr5 4800mhz Sodimm Sk Hynix 8GB,0.0,749.0,749.0,0,0,0,True,SK HYNIX,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1021082/memoria-ddr5-4800mhz-sodimm-sk-hynix-8gb
995133,Memoria Ram Ddr4 16gb 2666mhz Cl19 Psd416g26662s Patriot,0.0,899.99,899.99,0,0,0,True,Patriot,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/995133/memoria-ram-ddr4-16gb-2666mhz-cl19-psd416g26662s-patriot
739157,Memoria 8GB Ddr4 3200mhz Redragon Rage Branco Gm-711,0.0,1020.0,836.4,18,0,0,True,Redragon,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/739157/memoria-8gb-ddr4-3200mhz-redragon-rage-branco-gm-711
533025,"Memória Dale7, 16GB, 2400Mhz, DDR4, Notebook, 1.2v",0.0,1108.89,1108.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/533025/memoria-dale7-16gb-2400mhz-ddr4-notebook-1-2v
575905,Memoria Notebook 8gb Ddr5 4800mhz Adata Sodimm - Ad5s48008g-s,0.0,1099.9,1099.9,0,5,2,True,Adata,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/575905/memoria-notebook-8gb-ddr5-4800mhz-adata-sodimm-ad5s48008g-s
707784,Memória Gamer Ddr4 8GB 3200 Mhz Desktop Dale7 No Limits Cor:vermelho,0.0,738.89,738.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/707784/memoria-gamer-ddr4-8gb-3200-mhz-desktop-dale7-no-limits-cor-vermelho
893434,"Memoria Ddr3l 1,35v Para Notebook 4gb 1600mhz Bestbattery",0.0,109.46,95.23,13,0,0,True,BEST BATTERY,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/893434/memoria-ddr3l-1-35v-para-notebook-4gb-1600mhz-bestbattery
633666,"Memoria Kingston, 4GB, 2400MHz, DDR4, CL17 - Kvr24n17s8/4",0.0,368.0,368.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/633666/memoria-kingston-4gb-2400mhz-ddr4-cl17-kvr24n17s8-4
512396,"Memória Gamer Xpg Gammix D35 16GB, DDR4, 3200 Mhz, Branco - Ax4u320016g16a-swhd35",0.0,2344.79,2227.55,5,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/512396/memoria-gamer-xpg-gammix-d35-16gb-ddr4-3200-mhz-branco-ax4u320016g16a-swhd35
657212,"Memória Patriot Signature, 8GB, Ddr4, 3200mhz, 1.2v, Cl 20, Desktop - Psd48g32002",0.0,1333.22,1199.9,10,0,0,True,Patriot,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/657212/memoria-patriot-signature-8gb-ddr4-3200mhz-1-2v-cl-20-desktop-psd48g32002
679203,Memoria Ddr4 8GB PC3200 Upgamer Up3200,0.0,649.0,649.0,0,0,0,True,Up Gamer,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/679203/memoria-ddr4-8gb-pc3200-upgamer-up3200
903623,Memória Ram Para Notebook Ddr4 16gb 3200mhz Cer Sodimm Preto,0.0,989.9,940.41,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/903623/memoria-ram-para-notebook-ddr4-16gb-3200mhz-cer-sodimm-preto
533013,"Memória Dale7, 8GB, 1600Mhz, DDR3, Notebook, 1.5v",0.0,312.89,312.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/533013/memoria-dale7-8gb-1600mhz-ddr3-notebook-1-5v
992430,Memória Para Notebook Samsung 8GB 2666mhz Ddr4 (sem Embalagem) - M471a1k43cb1-ctd - 7198,0.0,520.0,520.0,0,0,0,True,Samsung,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/992430/memoria-para-notebook-samsung-8gb-2666mhz-ddr4-sem-embalagem-m471a1k43cb1-ctd-7198
533048,"Memória Dale7, 4GB, 1600Mhz, DDR3L, Desktop, 1.35v",0.0,104.89,104.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/533048/memoria-dale7-4gb-1600mhz-ddr3l-desktop-1-35v
479360,"Memória Sodimm, 16GB, 4800MHz, DDR5, Para Notebook Dell Amd Ryzen - G15-a0506 - G15-a0706",0.0,1800.0,1800.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/479360/memoria-sodimm-16gb-4800mhz-ddr5-para-notebook-dell-amd-ryzen-g15-a0506-g15-a0706
878687,Memória Ram 8GB Ddr4 Ecc Dell Poweredge T430 - T440 - T630,0.0,639.0,639.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878687/memoria-ram-8gb-ddr4-ecc-dell-poweredge-t430-t440-t630
323730,"Memória ADATA, 32GB, 3200MHz, DDR4, CL22, Para Desktop - AD4U320032G22 SNG",0.0,4604.23,4374.02,5,0,0,True,Adata,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/323730/memoria-adata-32gb-3200mhz-ddr4-cl22-para-desktop-ad4u320032g22-sng
327015,"Memória Kingston Fury Beast, 16GB, 4800MHz, DDR5, CL38, Preto - KF548C38BB-16",0.0,1899.9,1899.9,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/327015/memoria-kingston-fury-beast-16gb-4800mhz-ddr5-cl38-preto-kf548c38bb-16
618208,"Memória Adata, 16GB, 5600MHz, DDR5, Udimm - Ad5u560016g-S",0.0,1861.49,1861.49,0,0,0,True,Adata,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/618208/memoria-adata-16gb-5600mhz-ddr5-udimm-ad5u560016g-s
355887,"Memória Crucial SODIMM, 32GB, 3200MHz, DDR4, Para Notebook - CT32G4SFD832A",0.0,2220.92,2220.92,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/355887/memoria-crucial-sodimm-32gb-3200mhz-ddr4-para-notebook-ct32g4sfd832a
886342,Memória Ram 8GB Ddr3 1333mhz  Hp Proliant Ml350e Ml350p Gen8,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886342/memoria-ram-8gb-ddr3-1333mhz-hp-proliant-ml350e-ml350p-gen8
506538,"Memória Corsair, 16GB, 2666MHZ, DDR4, Vengeance - CMSX16GX4M1A2666C18",0.0,1175.0,1175.0,0,0,0,True,Corsair,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/506538/memoria-corsair-16gb-2666mhz-ddr4-vengeance-cmsx16gx4m1a2666c18
904820,Memoria Desktop 4gb - Ddr3 - 1600mhz - Kingston - Kvr16n11/4,0.0,204.73,204.73,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/904820/memoria-desktop-4gb-ddr3-1600mhz-kingston-kvr16n11-4
532593,"Memória Gamer Dale7 No Limits, 16GB, 2133Mhz, DRR4, Desktop, Branco",0.0,1133.89,1133.89,0,5,1,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/532593/memoria-gamer-dale7-no-limits-16gb-2133mhz-drr4-desktop-branco
533335,"Memória Gamer Dale7 No Limits, 8GB, 2666Mhz, DDR4, Desktop, Branco",0.0,603.89,603.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/533335/memoria-gamer-dale7-no-limits-8gb-2666mhz-ddr4-desktop-branco
886364,Memória Ram 16gb Hp Proliant Bl460c Bl660c Dl360e Dl380e Gen8,0.0,452.0,452.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886364/memoria-ram-16gb-hp-proliant-bl460c-bl660c-dl360e-dl380e-gen8
908998,Memória Diamond Series 8GB 3200Mhz DDR4 - RM-D4-8G-3200D,0.0,802.9,722.61,10,5,1,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/908998/memoria-diamond-series-8gb-3200mhz-ddr4-rm-d4-8g-3200d
532582,"Memória Dale7, 2GB, 800Mhz, DDR2, Notebook, 1.8v",0.0,94.89,94.89,0,5,1,True,Outros,Hardware/Memória RAM/DDR 2,Sem Garantia,False,https://www.kabum.com.br/produto/532582/memoria-dale7-2gb-800mhz-ddr2-notebook-1-8v
878670,Memória Ram 16gb Ddr4 Ecc Hp Proliant Dl360 E Dl380 Gen9,0.0,899.0,899.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878670/memoria-ram-16gb-ddr4-ecc-hp-proliant-dl360-e-dl380-gen9
533037,"Memória Dale7, 8GB, 2666Mhz, DDR4, Desktop, 1.2v",0.0,578.89,578.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/533037/memoria-dale7-8gb-2666mhz-ddr4-desktop-1-2v
238728,"Memória Kingston, 8GB, 2400MHz, DDR4, 8CP, Box - KVR24N17S8/8",0.0,1190.08,1190.08,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/238728/memoria-kingston-8gb-2400mhz-ddr4-8cp-box-kvr24n17s8-8
479370,Memória SODIMM 4GB DDR4 Compatível com Notebook Lenovo - OEM,0.0,303.99,273.59,10,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/479370/memoria-sodimm-4gb-ddr4-compativel-com-notebook-lenovo-oem
661945,"Memória Ddr4 Hiksemi Armor White, 8GB, 3200mhz, Branco - Hsc408u32e2 8g",0.0,568.15,522.7,8,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/661945/memoria-ddr4-hiksemi-armor-white-8gb-3200mhz-branco-hsc408u32e2-8g
505845,"Módulo De Ram Asustor Servidor Storage, 4GB, DDR4 SODIMM, 260 Pinos - AS-4GD4 - 92M11-S4D40",0.0,896.9,825.15,8,0,0,True,Asustor,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/505845/modulo-de-ram-asustor-servidor-storage-4gb-ddr4-sodimm-260-pinos-as-4gd4-92m11-s4d40
1003485,Memoria Notebook  16gb Ddr5 5200 Cl42 1.1v Lo-dimm NbDDR5165200 Macroway,0.0,1568.75,1411.88,10,0,0,True,Macroway,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/1003485/memoria-notebook-16gb-ddr5-5200-cl42-1-1v-lo-dimm-nbddr5165200-macroway
615454,"Memória RAM Para Notebook Crucial, 16GB, 5200MHz, DDR5, Preto - CT16G52C42S5",0.0,1999.9,1999.9,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 5/5200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/615454/memoria-ram-para-notebook-crucial-16gb-5200mhz-ddr5-preto-ct16g52c42s5
878669,Memória Ram 8GB Ddr4 Ecc Hp Proliant Dl360 E Dl380 Gen9,0.0,799.0,799.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878669/memoria-ram-8gb-ddr4-ecc-hp-proliant-dl360-e-dl380-gen9
538751,"Memória RAM Rise Mode 16GB, 5200Mhz, DDR5, CL42, Zeus Series Branco - RM-D5-16G-5200ZE-W",0.0,2117.64,1799.99,15,5,7,True,Rise Mode,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/538751/memoria-ram-rise-mode-16gb-5200mhz-ddr5-cl42-zeus-series-branco-rm-d5-16g-5200ze-w
996169,Memoria 8GB Ddr3 Para Dell Vostro 3250 3650 3653,0.0,399.0,379.05,5,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/996169/memoria-8gb-ddr3-para-dell-vostro-3250-3650-3653
692213,Memória Kingston 8GB Ddr4 3200mhz Kvr32n22s8l/8,0.0,890.17,890.17,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/692213/memoria-kingston-8gb-ddr4-3200mhz-kvr32n22s8l-8
935463,Memória Ram Desktop Ddr4 16gb 2133mhz Crucial Ct16g4dfs82123,0.0,1149.9,1149.9,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,False,https://www.kabum.com.br/produto/935463/memoria-ram-desktop-ddr4-16gb-2133mhz-crucial-ct16g4dfs82123
1007059,Memória Gamer Kingston Fury Hyperx Ddr3 4gb 1866 Mhz Desktop,0.0,159.0,159.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/1007059/memoria-gamer-kingston-fury-hyperx-ddr3-4gb-1866-mhz-desktop
573166,Memoria Kingston 8GB Ddr4 3200mhz 1.2v Notebook - Kvr32s22s8/8,0.0,905.59,833.14,8,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/573166/memoria-kingston-8gb-ddr4-3200mhz-1-2v-notebook-kvr32s22s8-8
878683,Memória Ram 16gb Ddr4 Ecc Proliant Ml110- Ml150 - Ml350 Gen9,0.0,859.0,859.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878683/memoria-ram-16gb-ddr4-ecc-proliant-ml110-ml150-ml350-gen9
532578,"Memória Dale7, 8GB, 1333Mhz, DDR3L, Desktop, 1.35v",0.0,361.89,361.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/532578/memoria-dale7-8gb-1333mhz-ddr3l-desktop-1-35v
533033,"Memória Dale7, 2GB, 667Mhz, DDR2, Desktop, 1.8v",0.0,68.89,68.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 2,Sem Garantia,False,https://www.kabum.com.br/produto/533033/memoria-dale7-2gb-667mhz-ddr2-desktop-1-8v
472420,"Memória Kingston Fury Beast RGB, 16GB, 5600MHz, DDR5, CL40, 1.25V - Kf556c40bba-16",0.0,1996.92,1996.92,0,5,1,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/472420/memoria-kingston-fury-beast-rgb-16gb-5600mhz-ddr5-cl40-1-25v-kf556c40bba-16
883365,Memória Ram 16gb 2400 Mhz Ecc Registrada Para Dell Poweredge,0.0,990.0,990.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,True,https://www.kabum.com.br/produto/883365/memoria-ram-16gb-2400-mhz-ecc-registrada-para-dell-poweredge
886355,Memória Ram 16gb Ddr3 Dell Poweredge T410 T610 T320 T420 T620,0.0,452.0,452.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/886355/memoria-ram-16gb-ddr3-dell-poweredge-t410-t610-t320-t420-t620
532674,"Memória Dale7, 16GB, 2133Mhz, DDR4, Desktop, 1.2v",0.0,1108.89,1108.89,0,5,1,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/532674/memoria-dale7-16gb-2133mhz-ddr4-desktop-1-2v
117533,"Memória Oxy, 8GB, 1600MHz, DDR3",0.0,178.78,160.9,10,5,2,True,Oxy,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/117533/memoria-oxy-8gb-1600mhz-ddr3
579891,"Memória Para Notebook Keepdata, 8G, 2400Mhz, DDR4, PC2400, 1.2v - Kd24s17/8g",0.0,729.0,729.0,0,0,0,True,KEEPDATA,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/579891/memoria-para-notebook-keepdata-8g-2400mhz-ddr4-pc2400-1-2v-kd24s17-8g
382767,"Memória RAM para Notebook Corsair Vengeance, 8GB, 4800MHz, DDR5, CL40, Preto  - CMSX8GX5M1A4800C40",1294.11,1294.11,1099.99,15,5,5,True,Corsair,Hardware/Memória RAM/4800MHz/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382767/memoria-ram-para-notebook-corsair-vengeance-8gb-4800mhz-ddr5-cl40-preto-cmsx8gx5m1a4800c40
984739,"Memória Kingston, 8GB, 3200mhz, Ddr4, Cl22, Para Notebook - Kvr32s22s8/8",0.0,568.0,568.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/984739/memoria-kingston-8gb-3200mhz-ddr4-cl22-para-notebook-kvr32s22s8-8
391101,"Memória Kingston, 16GB, 3200MHz, DDR4, CL22, 1.2V, Para Desktop, 1RX8 - KVR32N22S8/16",0.0,1470.0,1205.4,18,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/391101/memoria-kingston-16gb-3200mhz-ddr4-cl22-1-2v-para-desktop-1rx8-kvr32n22s8-16
944405,Memória Ram Kingston Ddr4 16gb 3200mhz Sodimm - Notebook,0.0,1059.9,1006.91,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/944405/memoria-ram-kingston-ddr4-16gb-3200mhz-sodimm-notebook
536975,"Memoria RAM Para Notebook Rise Mode, 16GB, 4800MHZ DDR5, Zeus Series, CL40 - RM-D5-16G-4800ZEN",0.0,1531.75,1301.99,15,5,1,True,Rise Mode,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/536975/memoria-ram-para-notebook-rise-mode-16gb-4800mhz-ddr5-zeus-series-cl40-rm-d5-16g-4800zen
954056,Memória Ddr5 32gb 6000mhz Corsair Vengeance 2x16gb - Cmk32gx5m2b6000c40,0.0,4919.99,4919.99,0,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,False,https://www.kabum.com.br/produto/954056/memoria-ddr5-32gb-6000mhz-corsair-vengeance-2x16gb-cmk32gx5m2b6000c40
909073,Memória Rise Mode Aura 16GB 3200MHz DDR4 ARGB - RM-D4AW-16G-3200ARGB,0.0,1372.9,1235.61,10,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/909073/memoria-rise-mode-aura-16gb-3200mhz-ddr4-argb-rm-d4aw-16g-3200argb
564716,Memória Rise Mode Z Series 8GB DDR4 3200Mhz - RM-D4-8G-3200Z,0.0,691.88,622.69,10,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/564716/memoria-z-series-8gb-3200-cl-19-preto-rm-d4-8g-3200z-heatsink-black
908999,Memória Rise Mode Venon 16GB 3200Mhz DDR4 RGB - RM-D4-16G-3200-RGB,0.0,1372.9,1263.07,8,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/908999/memoria-rise-mode-venon-16gb-3200mhz-ddr4-rgb-rm-d4-16g-3200-rgb
520102,"Memoria Kingston 16GB, DDR5, 4800mhz 1.1v Desktop - Kcp548us8-16",0.0,1623.75,1380.19,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/520102/memoria-kingston-16gb-ddr5-4800mhz-1-1v-desktop-kcp548us8-16
532695,"Memória Dale7, 8GB, 4800Mhz, DDR5, Notebook, 1.1v",0.0,1092.89,1092.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/532695/memoria-dale7-8gb-4800mhz-ddr5-notebook-1-1v
